"    7.67006E+02","0"," "," "," "," ","        325","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.67813E+02","0"," "," "," "," ","         88","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.70482E+02","0"," "," "," "," ","         93","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.71027E+02","0"," "," "," "," ","         73","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.78893E+02","0"," "," "," "," ","        399","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.84754E+02","0"," "," "," "," ","        707","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.86597E+02","0"," "," "," "," ","        228","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.86820E+02","0"," "," "," "," ","        246","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.89107E+02","0"," "," "," "," ","       1452","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.97260E+02","0"," "," "," "," ","         83","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    7.98797E+02","0"," "," "," "," ","         98","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.02220E+02","0"," "," "," "," ","         45","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.03020E+02","0"," "," "," "," ","         25","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.03243E+02","0"," "," "," "," ","        270","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.03722E+02","0"," "," "," "," ","        178","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.04612E+02","0"," "," "," "," ","        373","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.06263E+02","0"," "," "," "," ","        115","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.06660E+02","0"," "," "," "," ","        123","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.07565E+02","0"," "," "," "," ","         54","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.08522E+02","0"," "," "," "," ","         89","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.12940E+02","0"," "," "," "," ","         47","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.14314E+02","0"," "," "," "," ","        584","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.15973E+02","0"," "," "," "," ","        292","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.16979E+02","0"," "," "," "," ","        136","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.18691E+02","0"," "," "," "," ","        509","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.20343E+02","0"," "," "," "," ","         93","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.23141E+02","0"," "," "," "," ","         40","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.25239E+02","0"," "," "," "," ","        111","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.27563E+02","0"," "," "," "," ","        330","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.29718E+02","0"," "," "," "," ","         18","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.33045E+02","0"," "," "," "," ","       1177","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"    8.33224E+02","0"," "," "," "," ","         55","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
